sheet,card_name,url,status,card_file,note
gen1e3,"Mysterious Traveller","https://static.wixstatic.com/media/f87b85_6f52df4d17094c158975530f1e1977c8~mv2.png/v1/fit/w_480,h_850,q_90,enc_avif,quality_auto/f87b85_6f52df4d17094c158975530f1e1977c8~mv2.png",MATCHED,data/cards/src/gen1/075-mysterious-traveler.json,override=Mysterious Traveler;target=generation=1;edition=3rd edition
gen1e3,"Pumpkin Man","https://static.wixstatic.com/media/f87b85_7d7fc81ab5604e579ae21e5158f1d376~mv2.png/v1/fit/w_480,h_850,q_90,enc_avif,quality_auto/f87b85_7d7fc81ab5604e579ae21e5158f1d376~mv2.png",MATCHED,data/cards/src/gen1/009-pumpkin-man.json,target=generation=1;edition=3rd edition
gen1e3,"Werecroc","https://static.wixstatic.com/media/f87b85_8d93539316724b59b8bad9a6e981b595~mv2.png/v1/fit/w_480,h_850,q_90,enc_avif,quality_auto/f87b85_8d93539316724b59b8bad9a6e981b595~mv2.png",MATCHED,data/cards/src/gen1/100-werecroc.json,target=generation=1;edition=3rd edition
gen1e3,"Dire Wolf","https://static.wixstatic.com/media/f87b85_8f78cc1a23274cbd9718e1f17000b918~mv2.png/v1/fit/w_480,h_850,q_90,enc_avif,quality_auto/f87b85_8f78cc1a23274cbd9718e1f17000b918~mv2.png",MATCHED,data/cards/src/gen1/002-dire-wolf.json,target=generation=1;edition=3rd edition
gen1e3,"Goblin Tricks","https://static.wixstatic.com/media/f87b85_9cb111a0abad43a29781f0fd8074d7b6~mv2.png/v1/fit/w_480,h_850,q_90,enc_avif,quality_auto/f87b85_9cb111a0abad43a29781f0fd8074d7b6~mv2.png",MATCHED,data/cards/src/gen1/057-goblin-tricks.json,target=generation=1;edition=3rd edition
gen1e3,"Hell Skeleton","https://static.wixstatic.com/media/f87b85_9ce3850a74654562834abfb80685ce49~mv2.png/v1/fit/w_480,h_850,q_90,enc_avif,quality_auto/f87b85_9ce3850a74654562834abfb80685ce49~mv2.png",MATCHED,data/cards/src/gen1/142-hell-skeleton.json,target=generation=1;edition=3rd edition
gen1e3,"Winter Chill","https://static.wixstatic.com/media/f87b85_9d9838aa6c9741f292896105877df275~mv2.png/v1/fit/w_480,h_850,q_90,enc_avif,quality_auto/f87b85_9d9838aa6c9741f292896105877df275~mv2.png",MATCHED,data/cards/src/gen1/102-winter-chill.json,target=generation=1;edition=3rd edition
gen1e3,"Owlverine","https://static.wixstatic.com/media/f87b85_9f6c7e7991ec4abca379047308dcea40~mv2.png/v1/fit/w_480,h_850,q_90,enc_avif,quality_auto/f87b85_9f6c7e7991ec4abca379047308dcea40~mv2.png",MATCHED,data/cards/src/gen1/078-owlverine.json,target=generation=1;edition=3rd edition
gen1e3,"Ghost of the Past","https://static.wixstatic.com/media/f87b85_10da0405cbbb4b7da2c63c00e6e6241d~mv2.png/v1/fit/w_480,h_850,q_90,enc_avif,quality_auto/f87b85_10da0405cbbb4b7da2c63c00e6e6241d~mv2.png",MATCHED,data/cards/src/gen1/053-ghost-of-the-past.json,target=generation=1;edition=3rd edition
gen1e3,"Rodent","https://static.wixstatic.com/media/f87b85_13c6cbb8618c455591fa9f8f059891fd~mv2.png/v1/fit/w_480,h_850,q_90,enc_avif,quality_auto/f87b85_13c6cbb8618c455591fa9f8f059891fd~mv2.png",MATCHED,data/cards/src/gen1/145-rodent.json,target=generation=1;edition=3rd edition
gen1e3,"Terrifying Roar","https://static.wixstatic.com/media/f87b85_15a4df6234f14e92b8cbe2f79d07361b~mv2.png/v1/fit/w_480,h_850,q_90,enc_avif,quality_auto/f87b85_15a4df6234f14e92b8cbe2f79d07361b~mv2.png",MATCHED,data/cards/src/gen1/091-terrifying-roar.json,target=generation=1;edition=3rd edition
gen1e3,"Griffin","https://static.wixstatic.com/media/f87b85_25dd9eedd1464cfaa031277cd34f2537~mv2.png/v1/fit/w_480,h_850,q_90,enc_avif,quality_auto/f87b85_25dd9eedd1464cfaa031277cd34f2537~mv2.png",MATCHED,data/cards/src/gen1/058-griffin.json,target=generation=1;edition=3rd edition
gen1e3,"Sword of the Jungle","https://static.wixstatic.com/media/f87b85_28dffc48a59548728f6ed66afe487a5e~mv2.png/v1/fit/w_480,h_850,q_90,enc_avif,quality_auto/f87b85_28dffc48a59548728f6ed66afe487a5e~mv2.png",MATCHED,data/cards/src/gen1/111-sword-of-the-jungle.json,target=generation=1;edition=3rd edition
gen1e3,"Giant Rat","https://static.wixstatic.com/media/f87b85_32c340bd4d5442c3ab1c1d90423bfdae~mv2.png/v1/fit/w_480,h_850,q_90,enc_avif,quality_auto/f87b85_32c340bd4d5442c3ab1c1d90423bfdae~mv2.png",MATCHED,data/cards/src/gen1/055-giant-rat.json,target=generation=1;edition=3rd edition
gen1e3,"Frog Man","https://static.wixstatic.com/media/f87b85_34bd35d8aa7740c7856adba2d0df0149~mv2.png/v1/fit/w_480,h_850,q_90,enc_avif,quality_auto/f87b85_34bd35d8aa7740c7856adba2d0df0149~mv2.png",MATCHED,data/cards/src/gen1/087-frog-man.json,target=generation=1;edition=3rd edition
gen1e3,"Mind Sap","https://static.wixstatic.com/media/f87b85_45b4935641724cb2a1f343311062c5a1~mv2.png/v1/fit/w_480,h_850,q_90,enc_avif,quality_auto/f87b85_45b4935641724cb2a1f343311062c5a1~mv2.png",MATCHED,data/cards/src/gen1/084-mind-sap.json,target=generation=1;edition=3rd edition
gen1e3,"Health Potion","https://static.wixstatic.com/media/f87b85_47e923a24fbd42cbb7a2923c1aadcceb~mv2.png/v1/fit/w_480,h_850,q_90,enc_avif,quality_auto/f87b85_47e923a24fbd42cbb7a2923c1aadcceb~mv2.png",MATCHED,data/cards/src/gen1/061-health-potion.json,target=generation=1;edition=3rd edition
gen1e3,"Red Dragon","https://static.wixstatic.com/media/f87b85_59cd964c40c84eadab490bd39b46f557~mv2.png/v1/fit/w_480,h_850,q_90,enc_avif,quality_auto/f87b85_59cd964c40c84eadab490bd39b46f557~mv2.png",MATCHED,data/cards/src/gen1/010-red-dragon.json,target=generation=1;edition=3rd edition
gen1e3,"Mythosaurus","https://static.wixstatic.com/media/f87b85_66b436d1f69345ae8310a84b687e3776~mv2.png/v1/fit/w_480,h_850,q_90,enc_avif,quality_auto/f87b85_66b436d1f69345ae8310a84b687e3776~mv2.png",MATCHED,data/cards/src/gen1/127-mythosaurus.json,target=generation=1;edition=3rd edition
gen1e3,"Swamp Dragon","https://static.wixstatic.com/media/f87b85_67add54d79154dc5bf70b918eb3401c8~mv2.png/v1/fit/w_480,h_850,q_90,enc_avif,quality_auto/f87b85_67add54d79154dc5bf70b918eb3401c8~mv2.png",MATCHED,data/cards/src/gen1/089-swamp-dragon.json,target=generation=1;edition=3rd edition
gen1e3,"Undead Knight","https://static.wixstatic.com/media/f87b85_75f7be9480084c57b56c8bdaffc31537~mv2.png/v1/fit/w_480,h_850,q_90,enc_avif,quality_auto/f87b85_75f7be9480084c57b56c8bdaffc31537~mv2.png",MATCHED,data/cards/src/gen1/095-undead-knight.json,target=generation=1;edition=3rd edition
gen1e3,"Grizzly Bear","https://static.wixstatic.com/media/f87b85_88b34e53c6744605bc34f6dcc54afd0d~mv2.png/v1/fit/w_480,h_850,q_90,enc_avif,quality_auto/f87b85_88b34e53c6744605bc34f6dcc54afd0d~mv2.png",MATCHED,data/cards/src/gen1/059-grizzly-bear.json,target=generation=1;edition=3rd edition
gen1e3,"Twister","https://static.wixstatic.com/media/f87b85_88c4d7778e61406784f87e6892ecf3c7~mv2.png/v1/fit/w_480,h_850,q_90,enc_avif,quality_auto/f87b85_88c4d7778e61406784f87e6892ecf3c7~mv2.png",MATCHED,data/cards/src/gen1/105-twister.json,target=generation=1;edition=3rd edition
gen1e3,"Orc","https://static.wixstatic.com/media/f87b85_90e7a3614d0443008dc14bd5c0256f29~mv2.png/v1/fit/w_480,h_850,q_90,enc_avif,quality_auto/f87b85_90e7a3614d0443008dc14bd5c0256f29~mv2.png",MATCHED,data/cards/src/gen1/012-orc.json,target=generation=1;edition=3rd edition
gen1e3,"Psychic Toad","https://static.wixstatic.com/media/f87b85_92d4082d8f544d5bba83f60ad2bc1bfb~mv2.png/v1/fit/w_480,h_850,q_90,enc_avif,quality_auto/f87b85_92d4082d8f544d5bba83f60ad2bc1bfb~mv2.png",MATCHED,data/cards/src/gen1/132-psychic-toad.json,target=generation=1;edition=3rd edition
gen1e3,"T-Rex","https://static.wixstatic.com/media/f87b85_96e97e5eed16488a9a7a0fb3276fe10e~mv2.png/v1/fit/w_480,h_850,q_90,enc_avif,quality_auto/f87b85_96e97e5eed16488a9a7a0fb3276fe10e~mv2.png",MATCHED,data/cards/src/gen1/126-t-rex.json,target=generation=1;edition=3rd edition
gen1e3,"Dragon Tamer","https://static.wixstatic.com/media/f87b85_121cf8a7abc4406092575a2c5aa6057c~mv2.png/v1/fit/w_480,h_850,q_90,enc_avif,quality_auto/f87b85_121cf8a7abc4406092575a2c5aa6057c~mv2.png",MATCHED,data/cards/src/gen1/015-dragon-tamer.json,target=generation=1;edition=3rd edition
gen1e3,"Judgement","https://static.wixstatic.com/media/f87b85_621d446e7d6d445fbff7f0904a7efc08~mv2.png/v1/fit/w_480,h_850,q_90,enc_avif,quality_auto/f87b85_621d446e7d6d445fbff7f0904a7efc08~mv2.png",MATCHED,data/cards/src/gen1/113-judgement.json,target=generation=1;edition=3rd edition
gen1e3,"Epic Boots","https://static.wixstatic.com/media/f87b85_0694a28730414b04878e5e843e1782ca~mv2.png/v1/fit/w_480,h_850,q_90,enc_avif,quality_auto/f87b85_0694a28730414b04878e5e843e1782ca~mv2.png",MATCHED,data/cards/src/gen1/147-epic-boots.json,target=generation=1;edition=3rd edition
gen1e3,"The Heroine","https://static.wixstatic.com/media/f87b85_820ab5b8bd594280b45ce237e08fbe22~mv2.png/v1/fit/w_480,h_850,q_90,enc_avif,quality_auto/f87b85_820ab5b8bd594280b45ce237e08fbe22~mv2.png",MATCHED,data/cards/src/gen1/140-the-heroine.json,target=generation=1;edition=3rd edition
gen1e3,"Goblin","https://static.wixstatic.com/media/f87b85_827eee9dae6a45b49555e9d82ff74f68~mv2.png/v1/fit/w_480,h_850,q_90,enc_avif,quality_auto/f87b85_827eee9dae6a45b49555e9d82ff74f68~mv2.png",MATCHED,data/cards/src/gen1/005-goblin.json,target=generation=1;edition=3rd edition
gen1e3,"Basilisk","https://static.wixstatic.com/media/f87b85_b815a72ad4f34674bc1c3e1b1955d101~mv2.png/v1/fit/w_480,h_855,q_90,enc_avif,quality_auto/f87b85_b815a72ad4f34674bc1c3e1b1955d101~mv2.png",MATCHED,data/cards/src/gen1/025-basilisk.json,target=generation=1;edition=3rd edition
gen1e3,"Sword of the Grove","https://static.wixstatic.com/media/f87b85_bac6dfd0383a4c95a624abf877a2fa18~mv2.png/v1/fit/w_480,h_850,q_90,enc_avif,quality_auto/f87b85_bac6dfd0383a4c95a624abf877a2fa18~mv2.png",MATCHED,data/cards/src/gen1/090-sword-of-the-grove.json,target=generation=1;edition=3rd edition
gen1e3,"Silence from the Grave","https://static.wixstatic.com/media/f87b85_bada77020fc84afc840772ff2cc92b88~mv2.png/v1/fit/w_480,h_850,q_90,enc_avif,quality_auto/f87b85_bada77020fc84afc840772ff2cc92b88~mv2.png",MATCHED,data/cards/src/gen1/151-silence-from-the-grave.json,target=generation=1;edition=3rd edition
gen1e3,"Eternal Titan","https://static.wixstatic.com/media/f87b85_bb98710ef414408d96011a4df301f605~mv2.png/v1/fit/w_480,h_850,q_90,enc_avif,quality_auto/f87b85_bb98710ef414408d96011a4df301f605~mv2.png",MATCHED,data/cards/src/gen1/050-eternal-titan.json,target=generation=1;edition=3rd edition
gen1e3,"Black Dragon","https://static.wixstatic.com/media/f87b85_be3c1e7dd6694babb51dffa09d363d3f~mv2.png/v1/fit/w_480,h_855,q_90,enc_avif,quality_auto/f87b85_be3c1e7dd6694babb51dffa09d363d3f~mv2.png",MATCHED,data/cards/src/gen1/027-black-dragon.json,target=generation=1;edition=3rd edition
gen1e3,"Giga","https://static.wixstatic.com/media/f87b85_be1252abb7794490ad0d6a622dbdd6d7~mv2.png/v1/fit/w_480,h_850,q_90,enc_avif,quality_auto/f87b85_be1252abb7794490ad0d6a622dbdd6d7~mv2.png",MATCHED,data/cards/src/gen1/128-giga.json,target=generation=1;edition=3rd edition
gen1e3,"Rogue","https://static.wixstatic.com/media/f87b85_bedb3d3f82c641d398c050139542e4b0~mv2.png/v1/fit/w_480,h_850,q_90,enc_avif,quality_auto/f87b85_bedb3d3f82c641d398c050139542e4b0~mv2.png",MATCHED,data/cards/src/gen1/081-rogue.json,target=generation=1;edition=3rd edition
gen1e3,"Knight ","https://static.wixstatic.com/media/f87b85_bfaa8daa7d5f486dbdedd836bf2871f6~mv2.png/v1/fit/w_480,h_850,q_90,enc_avif,quality_auto/f87b85_bfaa8daa7d5f486dbdedd836bf2871f6~mv2.png",MATCHED,data/cards/src/gen1/007-knight.json,target=generation=1;edition=3rd edition
gen1e3,"Giant Turtle","https://static.wixstatic.com/media/f87b85_bfd5d5d8b4cb48b7bf6f9e56ef882821~mv2.png/v1/fit/w_480,h_850,q_90,enc_avif,quality_auto/f87b85_bfd5d5d8b4cb48b7bf6f9e56ef882821~mv2.png",MATCHED,data/cards/src/gen1/130-giant-turtle.json,target=generation=1;edition=3rd edition
gen1e3,"Kobold","https://static.wixstatic.com/media/f87b85_c5762d1b25244656b4f7afa1e7d31977~mv2.png/v1/fit/w_480,h_850,q_90,enc_avif,quality_auto/f87b85_c5762d1b25244656b4f7afa1e7d31977~mv2.png",MATCHED,data/cards/src/gen1/133-kobold.json,target=generation=1;edition=3rd edition
gen1e3,"Magic steal","https://static.wixstatic.com/media/f87b85_c89976e881424b26a22c93d57b6db8c3~mv2.png/v1/fit/w_480,h_850,q_90,enc_avif,quality_auto/f87b85_c89976e881424b26a22c93d57b6db8c3~mv2.png",MATCHED,data/cards/src/gen1/116-magic-steal.json,target=generation=1;edition=3rd edition
gen1e3,"The Old God","https://static.wixstatic.com/media/f87b85_ce417b66ce79440eaeffd2f8e60cd536~mv2.png/v1/fit/w_480,h_850,q_90,enc_avif,quality_auto/f87b85_ce417b66ce79440eaeffd2f8e60cd536~mv2.png",MATCHED,data/cards/src/gen1/141-the-old-god.json,target=generation=1;edition=3rd edition
gen1e3,"Manticore","https://static.wixstatic.com/media/f87b85_d1f8e672b8d043f39e5541b64e7714bc~mv2.png/v1/fit/w_480,h_850,q_90,enc_avif,quality_auto/f87b85_d1f8e672b8d043f39e5541b64e7714bc~mv2.png",MATCHED,data/cards/src/gen1/104-manticore.json,target=generation=1;edition=3rd edition
gen1e3,"Ent Tree","https://static.wixstatic.com/media/f87b85_d2b991552bca49c49f6d12e87c265be5~mv2.png/v1/fit/w_480,h_850,q_90,enc_avif,quality_auto/f87b85_d2b991552bca49c49f6d12e87c265be5~mv2.png",MATCHED,data/cards/src/gen1/047-ent-tree.json,target=generation=1;edition=3rd edition
gen1e3,"Watcher in the Wall","https://static.wixstatic.com/media/f87b85_d7f1d3f2d5b945769d4dd2bfe8f1c6b8~mv2.png/v1/fit/w_480,h_850,q_90,enc_avif,quality_auto/f87b85_d7f1d3f2d5b945769d4dd2bfe8f1c6b8~mv2.png",MATCHED,data/cards/src/gen1/099-watcher-in-the-wall.json,target=generation=1;edition=3rd edition
gen1e3,"Angel","https://static.wixstatic.com/media/f87b85_d9d859e31c2040d4ba797dab54d70644~mv2.png/v1/fit/w_480,h_855,q_90,enc_avif,quality_auto/f87b85_d9d859e31c2040d4ba797dab54d70644~mv2.png",MATCHED,data/cards/src/gen1/135-angel.json,target=generation=1;edition=3rd edition
gen1e3,"Dragon Fox","https://static.wixstatic.com/media/f87b85_d35e8806e7a942b2948295c1802b9d4a~mv2.png/v1/fit/w_480,h_850,q_90,enc_avif,quality_auto/f87b85_d35e8806e7a942b2948295c1802b9d4a~mv2.png",MATCHED,data/cards/src/gen1/041-dragon-fox.json,target=generation=1;edition=3rd edition
gen1e3,"Ranger","https://static.wixstatic.com/media/f87b85_d58af3e0d66748a6b3e89d1bbaa02fa6~mv2.png/v1/fit/w_480,h_850,q_90,enc_avif,quality_auto/f87b85_d58af3e0d66748a6b3e89d1bbaa02fa6~mv2.png",MATCHED,data/cards/src/gen1/080-ranger.json,target=generation=1;edition=3rd edition
gen1e3,"Epic Loot","https://static.wixstatic.com/media/f87b85_d61bbb3325c9479386c775e16f85345d~mv2.png/v1/fit/w_480,h_850,q_90,enc_avif,quality_auto/f87b85_d61bbb3325c9479386c775e16f85345d~mv2.png",MATCHED,data/cards/src/gen1/048-epic-loot.json,target=generation=1;edition=3rd edition
gen1e3,"Wizard","https://static.wixstatic.com/media/f87b85_d65d328a6fd2438c8ceda7a0c713a542~mv2.png/v1/fit/w_480,h_850,q_90,enc_avif,quality_auto/f87b85_d65d328a6fd2438c8ceda7a0c713a542~mv2.png",MATCHED,data/cards/src/gen1/018-wizard.json,target=generation=1;edition=3rd edition
gen1e3,"Minotaur ","https://static.wixstatic.com/media/f87b85_d88aec1fa7874d349e08944a922720b4~mv2.png/v1/fit/w_480,h_850,q_90,enc_avif,quality_auto/f87b85_d88aec1fa7874d349e08944a922720b4~mv2.png",MATCHED,data/cards/src/gen1/008-minotaur.json,target=generation=1;edition=3rd edition
gen1e3,"Wrath of the Old Ones","https://static.wixstatic.com/media/f87b85_dd717c0bd1dd4baaae6c920a8073e444~mv2.png/v1/fit/w_480,h_850,q_90,enc_avif,quality_auto/f87b85_dd717c0bd1dd4baaae6c920a8073e444~mv2.png",MATCHED,data/cards/src/gen1/108-wrath-of-the-old-ones.json,target=generation=1;edition=3rd edition
gen1e3,"Giant Spider","https://static.wixstatic.com/media/f87b85_e3dfea430395459aa4a75dd1c75e7e3c~mv2.png/v1/fit/w_480,h_850,q_90,enc_avif,quality_auto/f87b85_e3dfea430395459aa4a75dd1c75e7e3c~mv2.png",MATCHED,data/cards/src/gen1/019-giant-spider.json,target=generation=1;edition=3rd edition
gen1e3,"Smokescreen","https://static.wixstatic.com/media/f87b85_e89dec24f3254ceb9d20b66e0163f9c3~mv2.png/v1/fit/w_480,h_850,q_90,enc_avif,quality_auto/f87b85_e89dec24f3254ceb9d20b66e0163f9c3~mv2.png",MATCHED,data/cards/src/gen1/014-smokescreen.json,target=generation=1;edition=3rd edition
gen1e3,"Mounted Assault","https://static.wixstatic.com/media/f87b85_ed2fd05755f04af19a8022d4511834e0~mv2.png/v1/fit/w_480,h_850,q_90,enc_avif,quality_auto/f87b85_ed2fd05755f04af19a8022d4511834e0~mv2.png",MATCHED,data/cards/src/gen1/074-mounted-assault.json,target=generation=1;edition=3rd edition
gen1e3,"Behemoth","https://static.wixstatic.com/media/f87b85_ee46a22f7ab94678b161fcf0dd781853~mv2.png/v1/fit/w_480,h_855,q_90,enc_avif,quality_auto/f87b85_ee46a22f7ab94678b161fcf0dd781853~mv2.png",MATCHED,data/cards/src/gen1/026-behemoth.json,target=generation=1;edition=3rd edition
gen1e3,"Shadow Demon","https://static.wixstatic.com/media/f87b85_f3dcec92ee954deabd21b8b449d18bbb~mv2.png/v1/fit/w_480,h_850,q_90,enc_avif,quality_auto/f87b85_f3dcec92ee954deabd21b8b449d18bbb~mv2.png",MATCHED,data/cards/src/gen1/138-shadow-demon.json,target=generation=1;edition=3rd edition
gen1e3,"Mysterious Door","https://static.wixstatic.com/media/f87b85_f6b7e6510215424487a5f463dc4d77f3~mv2.png/v1/fit/w_480,h_850,q_90,enc_avif,quality_auto/f87b85_f6b7e6510215424487a5f463dc4d77f3~mv2.png",MATCHED,data/cards/src/gen1/119-mysterious-door.json,target=generation=1;edition=3rd edition
gen1e3,"Scarecrow","https://static.wixstatic.com/media/f87b85_f63ddc12d6064fb3947406c90cd76ff0~mv2.png/v1/fit/w_480,h_850,q_90,enc_avif,quality_auto/f87b85_f63ddc12d6064fb3947406c90cd76ff0~mv2.png",MATCHED,data/cards/src/gen1/082-scarecrow.json,target=generation=1;edition=3rd edition
gen1e3,"Werewolf","https://static.wixstatic.com/media/f87b85_f222e69e0d1e43c684881ddb624b30e9~mv2.png/v1/fit/w_480,h_850,q_90,enc_avif,quality_auto/f87b85_f222e69e0d1e43c684881ddb624b30e9~mv2.png",MATCHED,data/cards/src/gen1/011-werewolf.json,target=generation=1;edition=3rd edition
gen1e3,"Warg","https://static.wixstatic.com/media/f87b85_fb8bc16fb59547efa3143f80a9460869~mv2.png/v1/fit/w_480,h_850,q_90,enc_avif,quality_auto/f87b85_fb8bc16fb59547efa3143f80a9460869~mv2.png",MATCHED,data/cards/src/gen1/146-warg.json,target=generation=1;edition=3rd edition
gen1e3,"Sentinel of Life","https://static.wixstatic.com/media/f87b85_fd4ef5fa5e524e488c30929bf7a49a66~mv2.png/v1/fit/w_480,h_850,q_90,enc_avif,quality_auto/f87b85_fd4ef5fa5e524e488c30929bf7a49a66~mv2.png",MATCHED,data/cards/src/gen1/083-sentinel-of-life.json,target=generation=1;edition=3rd edition
gen1e3,"Halfling","https://static.wixstatic.com/media/f87b85_fd79a5d9e3ba402b8aa78dfc72fe6a8b~mv2.png/v1/fit/w_480,h_850,q_90,enc_avif,quality_auto/f87b85_fd79a5d9e3ba402b8aa78dfc72fe6a8b~mv2.png",MATCHED,data/cards/src/gen1/006-hafling.json,override=Hafling;target=generation=1;edition=3rd edition
gen1e3,"Dragon Rage","https://static.wixstatic.com/media/f87b85_fd772c8db7404e2992f353283df29781~mv2.png/v1/fit/w_480,h_850,q_90,enc_avif,quality_auto/f87b85_fd772c8db7404e2992f353283df29781~mv2.png",MATCHED,data/cards/src/gen1/042-dragon-rage.json,target=generation=1;edition=3rd edition
gen1e3,"Helping Hand","https://static.wixstatic.com/media/f87b85_fe1483e8d8f9411ba8c1f647a7f71eea~mv2.png/v1/fit/w_480,h_850,q_90,enc_avif,quality_auto/f87b85_fe1483e8d8f9411ba8c1f647a7f71eea~mv2.png",MATCHED,data/cards/src/gen1/114-helping-hand.json,target=generation=1;edition=3rd edition
gen1e3,"Backstab","https://static.wixstatic.com/media/f87b85_feccb8c083cd42ea8080b934077722a0~mv2.png/v1/fit/w_480,h_855,q_90,enc_avif,quality_auto/f87b85_feccb8c083cd42ea8080b934077722a0~mv2.png",MATCHED,data/cards/src/gen1/023-backstab.json,target=generation=1;edition=3rd edition
gen2e2,"Absolute Terror","https://static.wixstatic.com/media/f87b85_eb2c9d3042544d3a8e768a10c446c056~mv2.png/v1/fit/w_480,h_855,q_90,enc_avif,quality_auto/f87b85_eb2c9d3042544d3a8e768a10c446c056~mv2.png",MATCHED,data/cards/src/gen2/007-absolute-terror.json,target=generation=2;edition=2nd edition
gen2e2,"Acolyte","https://static.wixstatic.com/media/f87b85_835bd965f2f74be182b7dea4f4bd35ca~mv2.png/v1/fit/w_480,h_855,q_90,enc_avif,quality_auto/f87b85_835bd965f2f74be182b7dea4f4bd35ca~mv2.png",MATCHED,data/cards/src/gen2/102-acolyte.json,target=generation=2;edition=2nd edition
gen2e2,"Alkonost","https://static.wixstatic.com/media/f87b85_ea6caef6b714448eb985a85200e8c09d~mv2.png/v1/fit/w_480,h_850,q_90,enc_avif,quality_auto/f87b85_ea6caef6b714448eb985a85200e8c09d~mv2.png",MATCHED,data/cards/src/gen2/046-alkonost.json,target=generation=2;edition=2nd edition
gen2e2,"All in One","https://static.wixstatic.com/media/f87b85_1fe55a5cd0b94b1ea32a719c728811d1~mv2.png/v1/fit/w_480,h_855,q_90,enc_avif,quality_auto/f87b85_1fe55a5cd0b94b1ea32a719c728811d1~mv2.png",MATCHED,data/cards/src/gen2/001-all-in-one.json,target=generation=2;edition=2nd edition
gen2e2,"Ambush","https://static.wixstatic.com/media/f87b85_e82778c9c8a347d7b64e95507e4e6483~mv2.png/v1/fit/w_480,h_850,q_90,enc_avif,quality_auto/f87b85_e82778c9c8a347d7b64e95507e4e6483~mv2.png",MATCHED,data/cards/src/gen2/133-ambush.json,target=generation=2;edition=2nd edition
gen2e2,"Ancestral Sword","https://static.wixstatic.com/media/f87b85_9b45ef117884469092d4e63349e4b553~mv2.png/v1/fit/w_480,h_855,q_90,enc_avif,quality_auto/f87b85_9b45ef117884469092d4e63349e4b553~mv2.png",MATCHED,data/cards/src/gen2/106-ancestral-sword.json,target=generation=2;edition=2nd edition
gen2e2,"Ancient One","https://static.wixstatic.com/media/f87b85_48f1905b9e1d4b809e21d11bff0b6d4a~mv2.png/v1/fit/w_480,h_855,q_90,enc_avif,quality_auto/f87b85_48f1905b9e1d4b809e21d11bff0b6d4a~mv2.png",MATCHED,data/cards/src/gen2/145-ancient-one.json,target=generation=2;edition=2nd edition
gen2e2,"Apocalypse","https://static.wixstatic.com/media/f87b85_91b43dff5eb8411ba83bf7dd590d72f8~mv2.png/v1/fit/w_480,h_855,q_90,enc_avif,quality_auto/f87b85_91b43dff5eb8411ba83bf7dd590d72f8~mv2.png",MATCHED,data/cards/src/gen2/120-apocalypse.json,target=generation=2;edition=2nd edition
gen2e2,"Attack Beacon","https://static.wixstatic.com/media/f87b85_f10db11c02b74ae095c5a5ceb42c4706~mv2.png/v1/fit/w_480,h_855,q_90,enc_avif,quality_auto/f87b85_f10db11c02b74ae095c5a5ceb42c4706~mv2.png",MATCHED,data/cards/src/gen2/101-attack-beacon.json,target=generation=2;edition=2nd edition
gen2e2,"Baby Dino","https://static.wixstatic.com/media/f87b85_17793fc4d2bc4d7c937d5ac30badaff6~mv2.png/v1/fit/w_480,h_850,q_90,enc_avif,quality_auto/f87b85_17793fc4d2bc4d7c937d5ac30badaff6~mv2.png",MATCHED,data/cards/src/gen2/032-baby-dino.json,target=generation=2;edition=2nd edition
gen2e2,"Battle Axe","https://static.wixstatic.com/media/f87b85_d5253ebe59ff426c8219e83794d41723~mv2.png/v1/fit/w_480,h_855,q_90,enc_avif,quality_auto/f87b85_d5253ebe59ff426c8219e83794d41723~mv2.png",MATCHED,data/cards/src/gen2/057-battle-axe.json,target=generation=2;edition=2nd edition
gen2e2,"Bear Wolf","https://static.wixstatic.com/media/f87b85_72f7a10c6e0c429d9218f0e49c1130e3~mv2.png/v1/fit/w_480,h_850,q_90,enc_avif,quality_auto/f87b85_72f7a10c6e0c429d9218f0e49c1130e3~mv2.png",MATCHED,data/cards/src/gen2/015-bear-wolf.json,target=generation=2;edition=2nd edition
gen2e2,"Beaver","https://static.wixstatic.com/media/f87b85_f7f3b8f205fc445ba1dbcb257e565eb3~mv2.png/v1/fit/w_480,h_855,q_90,enc_avif,quality_auto/f87b85_f7f3b8f205fc445ba1dbcb257e565eb3~mv2.png",MATCHED,data/cards/src/gen2/003-beaver.json,target=generation=2;edition=2nd edition
gen2e2,"Big Buck","https://static.wixstatic.com/media/f87b85_34cb7de94d664ce88b82ff7105482d70~mv2.png/v1/fit/w_480,h_855,q_90,enc_avif,quality_auto/f87b85_34cb7de94d664ce88b82ff7105482d70~mv2.png",MATCHED,data/cards/src/gen2/059-big-buck.json,target=generation=2;edition=2nd edition
gen2e2,"Bio Regeneration","https://static.wixstatic.com/media/f87b85_ca3aeaee004c4408aed0ce06743548c2~mv2.png/v1/fit/w_480,h_855,q_90,enc_avif,quality_auto/f87b85_ca3aeaee004c4408aed0ce06743548c2~mv2.png",MATCHED,data/cards/src/gen2/009-bio-regeneration.json,target=generation=2;edition=2nd edition
gen2e2,"Black Jacket","https://static.wixstatic.com/media/f87b85_96c0bafc18314c19b6a725a445c22e28~mv2.png/v1/fit/w_480,h_855,q_90,enc_avif,quality_auto/f87b85_96c0bafc18314c19b6a725a445c22e28~mv2.png",MATCHED,data/cards/src/gen2/142-black-jacket.json,target=generation=2;edition=2nd edition
